2016/04/16 01:07:01 [error] 737#0: *6 open() "/oldsite/css/main.css" failed (2: No such file or directory), client: 127.0.0.1, server: tushkan.loc, request: "GET /css/main.css HTTP/1.1", host: "tushkan.loc", referrer: "http://tushkan.loc/forum/"
2016/04/16 01:07:01 [error] 737#0: *4 open() "/oldsite/img/11.png" failed (2: No such file or directory), client: 127.0.0.1, server: tushkan.loc, request: "GET /img/11.png HTTP/1.1", host: "tushkan.loc", referrer: "http://tushkan.loc/forum/"
2016/04/16 01:07:01 [error] 737#0: *6 open() "/oldsite/forum/styles/prosilver/theme/images/lastpost.gif" failed (2: No such file or directory), client: 127.0.0.1, server: tushkan.loc, request: "GET /forum/styles/prosilver/theme/images/lastpost.gif HTTP/1.1", host: "tushkan.loc", referrer: "http://tushkan.loc/forum/"
2016/04/16 01:07:01 [error] 737#0: *5 open() "/oldsite/forum/styles/prosilver/theme/images/online.gif" failed (2: No such file or directory), client: 127.0.0.1, server: tushkan.loc, request: "GET /forum/styles/prosilver/theme/images/online.gif HTTP/1.1", host: "tushkan.loc", referrer: "http://tushkan.loc/forum/"
2016/04/16 01:07:01 [error] 737#0: *1 open() "/oldsite/forum/styles/prosilver/theme/images/stats.gif" failed (2: No such file or directory), client: 127.0.0.1, server: tushkan.loc, request: "GET /forum/styles/prosilver/theme/images/stats.gif HTTP/1.1", host: "tushkan.loc", referrer: "http://tushkan.loc/forum/"
2016/04/16 01:07:01 [error] 737#0: *3 open() "/oldsite/forum/styles/prosilver/theme/images/birthday.gif" failed (2: No such file or directory), client: 127.0.0.1, server: tushkan.loc, request: "GET /forum/styles/prosilver/theme/images/birthday.gif HTTP/1.1", host: "tushkan.loc", referrer: "http://tushkan.loc/forum/"
2016/04/16 01:07:01 [error] 737#0: *3 open() "/oldsite/forum/styles/prosilver/theme/print.css" failed (2: No such file or directory), client: 127.0.0.1, server: tushkan.loc, request: "GET /forum/styles/prosilver/theme/print.css HTTP/1.1", host: "tushkan.loc", referrer: "http://tushkan.loc/forum/"
2016/04/16 01:07:01 [error] 737#0: *1 open() "/oldsite/forum/styles/prosilver/theme/medium.css" failed (2: No such file or directory), client: 127.0.0.1, server: tushkan.loc, request: "GET /forum/styles/prosilver/theme/medium.css HTTP/1.1", host: "tushkan.loc", referrer: "http://tushkan.loc/forum/"
2016/04/16 01:07:01 [error] 737#0: *5 open() "/oldsite/forum/styles/prosilver/theme/large.css" failed (2: No such file or directory), client: 127.0.0.1, server: tushkan.loc, request: "GET /forum/styles/prosilver/theme/large.css HTTP/1.1", host: "tushkan.loc", referrer: "http://tushkan.loc/forum/"
2016/04/16 01:07:01 [error] 737#0: *5 open() "/oldsite/forum/styles/prosilver/theme/images/lastpost.gif" failed (2: No such file or directory), client: 127.0.0.1, server: tushkan.loc, request: "GET /forum/styles/prosilver/theme/images/lastpost.gif HTTP/1.1", host: "tushkan.loc", referrer: "http://tushkan.loc/forum/"
2016/04/16 01:07:01 [error] 737#0: *1 open() "/oldsite/forum/styles/prosilver/theme/images/online.gif" failed (2: No such file or directory), client: 127.0.0.1, server: tushkan.loc, request: "GET /forum/styles/prosilver/theme/images/online.gif HTTP/1.1", host: "tushkan.loc", referrer: "http://tushkan.loc/forum/"
2016/04/16 01:07:01 [error] 737#0: *3 open() "/oldsite/forum/styles/prosilver/theme/images/stats.gif" failed (2: No such file or directory), client: 127.0.0.1, server: tushkan.loc, request: "GET /forum/styles/prosilver/theme/images/stats.gif HTTP/1.1", host: "tushkan.loc", referrer: "http://tushkan.loc/forum/"
2016/04/16 01:07:01 [error] 737#0: *6 open() "/oldsite/forum/styles/prosilver/theme/images/birthday.gif" failed (2: No such file or directory), client: 127.0.0.1, server: tushkan.loc, request: "GET /forum/styles/prosilver/theme/images/birthday.gif HTTP/1.1", host: "tushkan.loc", referrer: "http://tushkan.loc/forum/"
2016/04/16 01:07:01 [error] 737#0: *6 open() "/oldsite/forum/styles/prosilver/theme/images/background_vesna.gif" failed (2: No such file or directory), client: 127.0.0.1, server: tushkan.loc, request: "GET /forum/styles/prosilver/theme/images/background_vesna.gif HTTP/1.1", host: "tushkan.loc", referrer: "http://tushkan.loc/forum/style.php?id=1&lang=ru"
2016/04/16 01:07:01 [error] 737#0: *3 open() "/oldsite/lis/3_ny.png" failed (2: No such file or directory), client: 127.0.0.1, server: tushkan.loc, request: "GET /lis/3_ny.png HTTP/1.1", host: "tushkan.loc", referrer: "http://tushkan.loc/forum/"
2016/04/16 01:07:01 [error] 737#0: *1 open() "/oldsite/forum/styles/prosilver/theme/images/corners_left.png" failed (2: No such file or directory), client: 127.0.0.1, server: tushkan.loc, request: "GET /forum/styles/prosilver/theme/images/corners_left.png HTTP/1.1", host: "tushkan.loc", referrer: "http://tushkan.loc/forum/style.php?id=1&lang=ru"
2016/04/16 01:07:01 [error] 737#0: *5 open() "/oldsite/forum/styles/prosilver/theme/images/corners_right.png" failed (2: No such file or directory), client: 127.0.0.1, server: tushkan.loc, request: "GET /forum/styles/prosilver/theme/images/corners_right.png HTTP/1.1", host: "tushkan.loc", referrer: "http://tushkan.loc/forum/style.php?id=1&lang=ru"
2016/04/16 01:07:01 [error] 737#0: *4 open() "/oldsite/forum/styles/prosilver/theme/images/forum2.png" failed (2: No such file or directory), client: 127.0.0.1, server: tushkan.loc, request: "GET /forum/styles/prosilver/theme/images/forum2.png HTTP/1.1", host: "tushkan.loc", referrer: "http://tushkan.loc/forum/style.php?id=1&lang=ru"
2016/04/16 01:07:02 [error] 737#0: *4 open() "/oldsite/forum/styles/prosilver/imageset/forum_read.gif" failed (2: No such file or directory), client: 127.0.0.1, server: tushkan.loc, request: "GET /forum/styles/prosilver/imageset/forum_read.gif HTTP/1.1", host: "tushkan.loc", referrer: "http://tushkan.loc/forum/"
2016/04/16 01:07:13 [error] 737#0: *6 open() "/oldsite/img/11.png" failed (2: No such file or directory), client: 127.0.0.1, server: tushkan.loc, request: "GET /img/11.png HTTP/1.1", host: "tushkan.loc"
2016/04/16 01:07:16 [error] 737#0: *6 open() "/oldsite/img/11.png" failed (2: No such file or directory), client: 127.0.0.1, server: tushkan.loc, request: "GET /img/11.png HTTP/1.1", host: "tushkan.loc"
2016/04/16 01:07:39 [error] 1126#0: *1 open() "/home/rosl/projects/tushkan/back/frontend/web/oldsite/forum/styles/prosilver/template/styleswitcher.js" failed (2: No such file or directory), client: 127.0.0.1, server: tushkan.loc, request: "GET /forum/styles/prosilver/template/styleswitcher.js HTTP/1.1", host: "tushkan.loc", referrer: "http://tushkan.loc/forum/"
2016/04/16 01:07:39 [error] 1126#0: *2 open() "/home/rosl/projects/tushkan/back/frontend/web/oldsite/forum/styles/prosilver/template/forum_fn.js" failed (2: No such file or directory), client: 127.0.0.1, server: tushkan.loc, request: "GET /forum/styles/prosilver/template/forum_fn.js HTTP/1.1", host: "tushkan.loc", referrer: "http://tushkan.loc/forum/"
2016/04/16 01:07:39 [error] 1126#0: *3 open() "/home/rosl/projects/tushkan/back/frontend/web/oldsite/js/jquery-1.7.2.js" failed (2: No such file or directory), client: 127.0.0.1, server: tushkan.loc, request: "GET /js/jquery-1.7.2.js HTTP/1.1", host: "tushkan.loc", referrer: "http://tushkan.loc/forum/"
2016/04/16 01:07:39 [error] 1126#0: *5 open() "/home/rosl/projects/tushkan/back/frontend/web/oldsite/forum/styles/prosilver/theme/normal.css" failed (2: No such file or directory), client: 127.0.0.1, server: tushkan.loc, request: "GET /forum/styles/prosilver/theme/normal.css HTTP/1.1", host: "tushkan.loc", referrer: "http://tushkan.loc/forum/"
2016/04/16 01:07:39 [error] 1126#0: *6 open() "/home/rosl/projects/tushkan/back/frontend/web/oldsite/css/main.css" failed (2: No such file or directory), client: 127.0.0.1, server: tushkan.loc, request: "GET /css/main.css HTTP/1.1", host: "tushkan.loc", referrer: "http://tushkan.loc/forum/"
2016/04/16 01:07:39 [error] 1126#0: *1 open() "/home/rosl/projects/tushkan/back/frontend/web/oldsite/js/topfilms.js" failed (2: No such file or directory), client: 127.0.0.1, server: tushkan.loc, request: "GET /js/topfilms.js HTTP/1.1", host: "tushkan.loc", referrer: "http://tushkan.loc/forum/"
2016/04/16 01:07:40 [error] 1126#0: *1 open() "/home/rosl/projects/tushkan/back/frontend/web/oldsite/forum/styles/prosilver/theme/images/lastpost.gif" failed (2: No such file or directory), client: 127.0.0.1, server: tushkan.loc, request: "GET /forum/styles/prosilver/theme/images/lastpost.gif HTTP/1.1", host: "tushkan.loc", referrer: "http://tushkan.loc/forum/"
